timestamp,voltage_v,current_a,power_w,total_kwh,is_active
2026-01-11 00:00:00,229.74418604651163,0.0,0.0,0.01,True
2026-01-11 00:10:00,229.935,0.0,0.0,0.01,True
2026-01-11 00:20:00,229.69452054794522,0.0,0.0,0.82,True
2026-01-11 00:30:00,229.9630434782609,0.0,0.0,0.82,True
2026-01-11 00:40:00,231.02244897959184,0.0,0.0,0.01,True
2026-01-11 00:50:00,231.0972972972973,0.0,0.0,0.82,True
2026-01-11 01:00:00,231.34615384615384,0.0,0.0,0.82,True
2026-01-11 01:10:00,230.48507462686567,0.0,0.0,0.82,True
2026-01-11 01:20:00,230.39538461538461,0.0,0.0,0.66,True
2026-01-11 01:30:00,231.36818181818182,0.0,0.0,0.82,True
2026-01-11 01:40:00,230.84197530864196,0.0,0.0,0.66,True
2026-01-11 01:50:00,231.36388888888888,0.0,0.0,0.82,True
2026-01-11 02:00:00,230.96603773584906,0.0,0.0,0.82,True
2026-01-11 02:10:00,229.34444444444446,0.0,0.0,0.82,True
2026-01-11 02:20:00,230.93166666666667,0.0,0.0,0.66,True
2026-01-11 02:30:00,230.34878048780487,0.0,0.0,0.66,True
2026-01-11 02:40:00,230.425,0.0,0.0,0.01,True
2026-01-11 02:50:00,230.34677419354838,0.0,0.0,0.01,True
2026-01-11 03:00:00,229.95846153846153,0.0,0.0,0.01,True
2026-01-11 03:10:00,232.90192307692308,0.0,0.0,0.01,True
2026-01-11 03:20:00,233.77164179104477,0.0,0.0,0.01,True
2026-01-11 03:30:00,231.82758620689657,0.0,0.0,0.66,True
2026-01-11 03:40:00,231.60377358490567,0.0,0.0,0.66,True
2026-01-11 03:50:00,231.6490566037736,0.0,0.0,0.01,True
2026-01-11 04:00:00,233.3795918367347,0.0,0.0,0.01,True
2026-01-11 04:10:00,232.61785714285716,0.0,0.0,0.01,True
2026-01-11 04:20:00,231.66268656716417,0.0,0.0,0.01,True
2026-01-11 04:30:00,230.74137931034483,0.0,0.0,0.01,True
2026-01-11 04:40:00,230.21754385964914,0.0,0.0,0.01,True
2026-01-11 04:50:00,232.6432098765432,0.0,0.0,0.01,True
2026-01-11 05:00:00,232.11111111111111,0.0,0.0,0.01,True
2026-01-11 05:10:00,231.1779411764706,0.0,0.0,0.01,True
2026-01-11 05:20:00,231.09508196721313,0.0,0.0,0.01,True
2026-01-11 05:30:00,230.975,0.0,0.0,0.01,True
2026-01-11 05:40:00,230.2357142857143,0.0,0.0,0.01,True
2026-01-11 05:50:00,231.08552631578948,0.0,0.0,0.01,True
2026-01-11 06:00:00,232.6123076923077,0.0,0.0,0.66,True
2026-01-11 06:10:00,232.65512820512822,0.0,0.0,0.01,True
2026-01-11 06:20:00,232.51014492753623,0.0,0.0,0.01,True
2026-01-11 06:30:00,232.89347826086956,0.0,0.0,0.01,True
2026-01-11 06:40:00,232.88409090909093,0.0,0.0,0.01,True
2026-01-11 06:50:00,230.984,0.0,0.0,0.01,True
2026-01-11 07:00:00,231.9282608695652,0.0,0.0,0.01,True
2026-01-11 07:10:00,231.55833333333334,0.0,0.0,0.01,True
2026-01-11 07:20:00,231.34,0.0,0.0,0.01,True
2026-01-11 07:30:00,232.03,0.0,0.0,0.01,True
2026-01-11 07:40:00,232.26734693877552,0.0,0.0,0.16,True
