timestamp,device,property,value,temp_C,humidity,pressure
2026-01-23 00:06:18,Aircon,NO_DATA,,23.86,72,1018
2026-01-23 00:06:18,Refrigerator,NO_DATA,,23.86,72,1018
2026-01-23 00:06:18,Electric_Fan,NO_DATA,,23.86,72,1018
2026-01-23 00:10:01,Aircon,NO_DATA,,24,71,1018
2026-01-23 00:10:01,Refrigerator,NO_DATA,,24,71,1018
2026-01-23 00:10:01,Electric_Fan,NO_DATA,,24,71,1018
2026-01-23 00:16:20,Aircon,NO_DATA,,24,71,1018
2026-01-23 00:16:20,Refrigerator,NO_DATA,,24,71,1018
2026-01-23 00:16:20,Electric_Fan,NO_DATA,,24,71,1018
2026-01-23 00:20:02,Aircon,NO_DATA,,24.32,71,1018
2026-01-23 00:20:02,Refrigerator,NO_DATA,,24.32,71,1018
2026-01-23 00:20:02,Electric_Fan,NO_DATA,,24.32,71,1018
2026-01-23 00:20:03,Aircon,NO_DATA,,24.32,71,1018
2026-01-23 00:20:03,Refrigerator,NO_DATA,,24.32,71,1018
2026-01-23 00:20:03,Electric_Fan,NO_DATA,,24.32,71,1018
2026-01-23 00:26:22,Aircon,NO_DATA,,24.32,71,1018
2026-01-23 00:26:22,Refrigerator,NO_DATA,,24.32,71,1018
2026-01-23 00:26:22,Electric_Fan,NO_DATA,,24.32,71,1018
2026-01-23 00:30:04,Aircon,NO_DATA,,24.38,70,1018
2026-01-23 00:30:06,Aircon,NO_DATA,,24.38,70,1018
2026-01-23 00:30:04,Refrigerator,NO_DATA,,24.38,70,1018
2026-01-23 00:31:40,Aircon,NO_DATA,,,,
2026-01-23 00:30:06,Refrigerator,NO_DATA,,24.38,70,1018
2026-01-23 00:30:04,Electric_Fan,NO_DATA,,24.38,70,1018
2026-01-23 00:31:40,Refrigerator,NO_DATA,,,,
2026-01-23 00:31:40,Electric_Fan,NO_DATA,,,,
2026-01-23 00:30:06,Electric_Fan,NO_DATA,,24.38,70,1018
2026-01-23 00:36:25,Aircon,NO_DATA,,,,
2026-01-23 00:36:25,Refrigerator,NO_DATA,,,,
2026-01-23 00:36:25,Electric_Fan,NO_DATA,,,,
2026-01-23 00:40:13,Aircon,NO_DATA,,24.75,70,1018
2026-01-23 00:40:13,Refrigerator,NO_DATA,,24.75,70,1018
2026-01-23 00:40:13,Electric_Fan,NO_DATA,,24.75,70,1018
2026-01-23 00:42:20,Aircon,NO_DATA,,,,
2026-01-23 00:42:20,Aircon,NO_DATA,,,,
2026-01-23 00:42:20,Refrigerator,NO_DATA,,,,
2026-01-23 00:42:20,Refrigerator,NO_DATA,,,,
2026-01-23 00:42:19,Aircon,NO_DATA,,,,
2026-01-23 00:42:20,Electric_Fan,NO_DATA,,,,
2026-01-23 00:42:20,Electric_Fan,NO_DATA,,,,
2026-01-23 00:42:19,Refrigerator,NO_DATA,,,,
2026-01-23 00:42:19,Electric_Fan,NO_DATA,,,,
2026-01-23 00:48:58,Aircon,NO_DATA,,,,
2026-01-23 00:48:58,Refrigerator,NO_DATA,,,,
2026-01-23 00:54:36,Aircon,NO_DATA,,,,
2026-01-23 00:54:36,Aircon,NO_DATA,,,,
2026-01-23 00:50:17,Aircon,NO_DATA,,,,
2026-01-23 00:54:36,Refrigerator,NO_DATA,,,,
2026-01-23 00:48:58,Electric_Fan,NO_DATA,,,,
2026-01-23 00:54:36,Refrigerator,NO_DATA,,,,
2026-01-23 00:50:17,Refrigerator,NO_DATA,,,,
2026-01-23 00:54:36,Electric_Fan,NO_DATA,,,,
2026-01-23 00:55:11,Aircon,NO_DATA,,25.48,69,1018
2026-01-23 00:54:36,Electric_Fan,NO_DATA,,,,
2026-01-23 00:50:17,Electric_Fan,NO_DATA,,,,
2026-01-23 00:55:11,Refrigerator,NO_DATA,,25.48,69,1018
2026-01-23 00:55:11,Electric_Fan,NO_DATA,,25.48,69,1018
2026-01-23 01:00:49,Aircon,NO_DATA,,25.32,67,1018
2026-01-23 01:00:49,Refrigerator,NO_DATA,,25.32,67,1018
2026-01-23 01:00:49,Electric_Fan,NO_DATA,,25.32,67,1018
2026-01-23 01:02:24,Aircon,NO_DATA,,25.4,67,1018
2026-01-23 01:02:24,Refrigerator,NO_DATA,,25.4,67,1018
2026-01-23 01:02:24,Electric_Fan,NO_DATA,,25.4,67,1018
2026-01-23 01:05:11,Aircon,NO_DATA,,25.32,67,1018
2026-01-23 01:05:11,Refrigerator,NO_DATA,,25.32,67,1018
2026-01-23 01:05:11,Aircon,NO_DATA,,25.32,67,1018
2026-01-23 01:05:12,Aircon,NO_DATA,,25.32,67,1018
2026-01-23 01:05:11,Electric_Fan,NO_DATA,,25.32,67,1018
