timestamp,device,property,value,temp_C,humidity,pressure
2026-01-24 00:10:04,Aircon,NO_DATA,,22.97,75,1017
2026-01-24 00:10:04,Refrigerator,NO_DATA,,22.97,75,1017
2026-01-24 00:10:06,Aircon,NO_DATA,,22.97,75,1017
2026-01-24 00:10:04,Electric_Fan,NO_DATA,,22.97,75,1017
2026-01-24 00:10:06,Refrigerator,NO_DATA,,22.97,75,1017
2026-01-24 00:10:07,Aircon,NO_DATA,,23.42,76,1018
2026-01-24 00:10:07,Refrigerator,NO_DATA,,23.42,76,1018
2026-01-24 00:10:06,Electric_Fan,NO_DATA,,22.97,75,1017
2026-01-24 00:10:07,Electric_Fan,NO_DATA,,23.42,76,1018
2026-01-24 00:20:02,Aircon,NO_DATA,,23.42,76,1018
2026-01-24 00:20:02,Refrigerator,NO_DATA,,23.42,76,1018
2026-01-24 00:20:02,Electric_Fan,NO_DATA,,23.42,76,1018
2026-01-24 00:20:08,Aircon,NO_DATA,,23.78,75,1018
2026-01-24 00:20:08,Refrigerator,NO_DATA,,23.78,75,1018
2026-01-24 00:20:09,Aircon,NO_DATA,,23.78,75,1018
2026-01-24 00:20:08,Electric_Fan,NO_DATA,,23.78,75,1018
2026-01-24 00:20:09,Refrigerator,NO_DATA,,23.78,75,1018
2026-01-24 00:20:10,Aircon,NO_DATA,,23.78,75,1018
2026-01-24 00:20:09,Electric_Fan,NO_DATA,,23.78,75,1018
2026-01-24 00:20:10,Refrigerator,NO_DATA,,23.78,75,1018
2026-01-24 00:20:10,Electric_Fan,NO_DATA,,23.78,75,1018
2026-01-24 00:30:10,Aircon,NO_DATA,,,,
2026-01-24 00:30:11,Aircon,NO_DATA,,,,
2026-01-24 00:30:12,Aircon,NO_DATA,,,,
2026-01-24 00:30:11,Refrigerator,NO_DATA,,,,
2026-01-24 00:30:10,Refrigerator,NO_DATA,,,,
2026-01-24 00:30:12,Refrigerator,NO_DATA,,,,
2026-01-24 00:30:10,Electric_Fan,NO_DATA,,,,
2026-01-24 00:30:11,Electric_Fan,NO_DATA,,,,
2026-01-24 00:30:12,Electric_Fan,NO_DATA,,,,
2026-01-24 00:30:04,Aircon,NO_DATA,,,,
2026-01-24 00:30:04,Refrigerator,NO_DATA,,,,
2026-01-24 00:33:02,Aircon,NO_DATA,,23.78,75,1018
2026-01-24 00:30:04,Electric_Fan,NO_DATA,,,,
2026-01-24 00:33:02,Refrigerator,NO_DATA,,23.78,75,1018
2026-01-24 00:33:02,Electric_Fan,NO_DATA,,23.78,75,1018
2026-01-24 00:43:08,Aircon,NO_DATA,,24.57,70,1018
2026-01-24 00:42:36,Aircon,NO_DATA,,24.57,70,1018
2026-01-24 00:43:02,Aircon,NO_DATA,,24.57,70,1018
2026-01-24 00:43:06,Aircon,NO_DATA,,24.57,70,1018
2026-01-24 00:42:20,Aircon,NO_DATA,,24.57,70,1018
2026-01-24 00:43:02,Refrigerator,NO_DATA,,24.57,70,1018
2026-01-24 00:42:36,Refrigerator,NO_DATA,,24.57,70,1018
2026-01-24 00:43:06,Refrigerator,NO_DATA,,24.57,70,1018
2026-01-24 00:43:08,Refrigerator,NO_DATA,,24.57,70,1018
2026-01-24 00:42:20,Refrigerator,NO_DATA,,24.57,70,1018
2026-01-24 00:43:06,Electric_Fan,NO_DATA,,24.57,70,1018
2026-01-24 00:43:08,Electric_Fan,NO_DATA,,24.57,70,1018
2026-01-24 00:43:02,Electric_Fan,NO_DATA,,24.57,70,1018
2026-01-24 00:42:36,Electric_Fan,NO_DATA,,24.57,70,1018
2026-01-24 00:42:20,Electric_Fan,NO_DATA,,24.57,70,1018
2026-01-24 00:52:20,Aircon,NO_DATA,,24.54,72,1018
2026-01-24 00:52:20,Aircon,NO_DATA,,24.54,72,1018
2026-01-24 00:52:20,Refrigerator,NO_DATA,,24.54,72,1018
2026-01-24 00:52:20,Refrigerator,NO_DATA,,24.54,72,1018
2026-01-24 00:52:20,Electric_Fan,NO_DATA,,24.54,72,1018
2026-01-24 00:52:20,Electric_Fan,NO_DATA,,24.54,72,1018
2026-01-24 00:55:19,Aircon,NO_DATA,,24.54,72,1018
2026-01-24 00:55:21,Aircon,NO_DATA,,24.54,72,1018
2026-01-24 00:55:19,Refrigerator,NO_DATA,,24.54,72,1018
2026-01-24 00:55:21,Aircon,NO_DATA,,24.54,72,1018
2026-01-24 00:55:21,Refrigerator,NO_DATA,,24.54,72,1018
2026-01-24 00:55:19,Electric_Fan,NO_DATA,,24.54,72,1018
2026-01-24 00:55:21,Refrigerator,NO_DATA,,24.54,72,1018
2026-01-24 00:55:25,Aircon,NO_DATA,,24.54,72,1018
2026-01-24 00:55:21,Electric_Fan,NO_DATA,,24.54,72,1018
2026-01-24 00:55:21,Electric_Fan,NO_DATA,,24.54,72,1018
2026-01-24 00:55:25,Refrigerator,NO_DATA,,24.54,72,1018
2026-01-24 00:55:25,Electric_Fan,NO_DATA,,24.54,72,1018
2026-01-24 00:56:08,Aircon,NO_DATA,,24.54,72,1018
2026-01-24 00:56:08,Refrigerator,NO_DATA,,24.54,72,1018
2026-01-24 00:56:08,Electric_Fan,NO_DATA,,24.54,72,1018
2026-01-24 01:00:08,Aircon,NO_DATA,,24.54,72,1018
2026-01-24 01:00:08,Refrigerator,NO_DATA,,24.54,72,1018
2026-01-24 01:00:08,Electric_Fan,NO_DATA,,24.54,72,1018
2026-01-24 01:02:23,Aircon,NO_DATA,,,,
2026-01-24 01:02:23,Refrigerator,NO_DATA,,,,
2026-01-24 01:02:22,Aircon,NO_DATA,,,,
2026-01-24 01:02:23,Electric_Fan,NO_DATA,,,,
2026-01-24 01:02:22,Refrigerator,NO_DATA,,,,
2026-01-24 01:05:35,Aircon,NO_DATA,,24.93,72,1018
2026-01-24 01:05:33,Aircon,NO_DATA,,24.93,72,1018
2026-01-24 01:05:39,Aircon,NO_DATA,,24.93,72,1018
2026-01-24 01:05:36,Aircon,NO_DATA,,24.93,72,1018
2026-01-24 01:02:22,Electric_Fan,NO_DATA,,,,
2026-01-24 01:05:35,Refrigerator,NO_DATA,,24.93,72,1018
2026-01-24 01:05:36,Refrigerator,NO_DATA,,24.93,72,1018
2026-01-24 01:05:39,Refrigerator,NO_DATA,,24.93,72,1018
2026-01-24 01:05:33,Refrigerator,NO_DATA,,24.93,72,1018
2026-01-24 01:06:11,Aircon,NO_DATA,,24.93,72,1018
2026-01-24 01:05:35,Electric_Fan,NO_DATA,,24.93,72,1018
2026-01-24 01:05:36,Electric_Fan,NO_DATA,,24.93,72,1018
2026-01-24 01:05:39,Electric_Fan,NO_DATA,,24.93,72,1018
2026-01-24 01:05:33,Electric_Fan,NO_DATA,,24.93,72,1018
2026-01-24 01:06:11,Refrigerator,NO_DATA,,24.93,72,1018
2026-01-24 01:06:11,Electric_Fan,NO_DATA,,24.93,72,1018
2026-01-24 01:10:27,Aircon,NO_DATA,,,,
2026-01-24 01:10:27,Refrigerator,NO_DATA,,,,
2026-01-24 01:10:27,Electric_Fan,NO_DATA,,,,
2026-01-24 01:12:39,Aircon,NO_DATA,,24.93,72,1018
2026-01-24 01:12:39,Refrigerator,NO_DATA,,24.93,72,1018
2026-01-24 01:12:39,Electric_Fan,NO_DATA,,24.93,72,1018
2026-01-24 01:15:54,Aircon,NO_DATA,,25.83,69,1018
2026-01-24 01:16:46,Aircon,NO_DATA,,25.83,69,1018
2026-01-24 01:15:54,Refrigerator,NO_DATA,,25.83,69,1018
2026-01-24 01:17:13,Aircon,NO_DATA,,25.83,69,1018
2026-01-24 01:16:46,Refrigerator,NO_DATA,,25.83,69,1018
2026-01-24 01:17:14,Aircon,NO_DATA,,25.83,69,1018
