timestamp,voltage_v,current_a,power_w,total_kwh,is_active
2026-02-02 00:00:00,,,,0.2,False
2026-02-02 00:10:00,,,,0.2,False
2026-02-02 00:20:00,,,,0.2,False
2026-02-02 00:30:00,230.7,0.184,42.1,0.2,False
2026-02-02 00:40:00,230.7,0.184,42.1,0.2,False
2026-02-02 00:50:00,230.7,0.184,42.1,0.2,False
2026-02-02 01:00:00,230.7,0.184,42.1,0.22,False
2026-02-02 01:10:00,230.7,0.184,42.1,0.22,False
2026-02-02 01:20:00,230.7,0.184,42.1,0.22,False
2026-02-02 01:30:00,232.0,0.184,42.4,0.21,False
2026-02-02 01:40:00,232.0,0.184,42.4,0.21,False
2026-02-02 01:50:00,232.0,0.184,42.4,0.21,False
2026-02-02 02:00:00,232.0,0.184,42.4,0.21,False
2026-02-02 02:10:00,232.0,0.184,42.4,0.21,False
2026-02-02 02:20:00,232.0,0.184,42.4,0.21,False
2026-02-02 02:30:00,233.3,0.185,43.0,0.22,False
2026-02-02 02:40:00,233.3,0.185,43.0,0.22,False
2026-02-02 02:50:00,233.3,0.185,43.0,0.22,False
2026-02-02 03:00:00,233.3,0.185,43.0,0.21,False
2026-02-02 03:10:00,233.3,0.185,43.0,0.21,False
2026-02-02 03:20:00,233.3,0.185,43.0,0.21,False
2026-02-02 03:30:00,232.0,0.184,43.0,0.21,False
2026-02-02 03:40:00,232.0,0.184,43.0,0.21,False
2026-02-02 03:50:00,232.0,0.184,43.0,0.21,False
2026-02-02 04:00:00,232.0,0.184,43.0,0.22,False
2026-02-02 04:10:00,232.0,0.184,43.0,0.22,False
2026-02-02 04:20:00,232.0,0.184,43.0,0.22,False
2026-02-02 04:30:00,231.6,0.184,42.5,0.21,False
2026-02-02 04:40:00,231.6,0.184,42.5,0.21,False
2026-02-02 04:50:00,231.6,0.184,42.5,0.21,False
2026-02-02 05:00:00,231.6,0.184,42.5,0.21,False
2026-02-02 05:10:00,231.6,0.184,42.5,0.21,False
2026-02-02 05:20:00,231.6,0.184,42.5,0.21,False
2026-02-02 05:30:00,226.0,0.18,41.0,0.21,False
2026-02-02 05:40:00,226.0,0.18,41.0,0.21,False
2026-02-02 05:50:00,226.0,0.18,41.0,0.21,False
2026-02-02 06:00:00,229.0,0.0,0.0,0.21,False
2026-02-02 06:10:00,229.0,0.0,0.0,0.21,False
2026-02-02 06:20:00,229.0,0.0,0.0,0.21,False
2026-02-02 06:30:00,229.0,0.0,0.0,0.21,False
2026-02-02 06:40:00,229.0,0.0,0.0,0.21,False
2026-02-02 06:50:00,229.0,0.0,0.0,0.21,False
2026-02-02 07:00:00,229.0,0.0,0.0,0.21,False
2026-02-02 07:10:00,229.0,0.0,0.0,0.21,False
2026-02-02 07:20:00,229.0,0.0,0.0,0.21,False
2026-02-02 07:30:00,229.0,0.0,0.0,0.21,False
2026-02-02 07:40:00,229.0,0.0,0.0,0.21,False
2026-02-02 07:50:00,229.0,0.0,0.0,0.21,False
2026-02-02 08:00:00,229.0,0.0,0.0,0.21,False
2026-02-02 08:10:00,229.0,0.0,0.0,0.21,False
