timestamp,voltage_v,current_a,power_w,total_kwh,is_active
2026-01-28 00:00:00,,,,0.1,False
2026-01-28 00:10:00,,,,0.1,False
2026-01-28 00:20:00,232.9,1.09,177.1,0.1,False
2026-01-28 00:30:00,232.9,1.09,177.1,0.5,False
2026-01-28 00:40:00,232.9,1.09,177.1,0.5,False
2026-01-28 00:50:00,234.6,0.0,0.0,0.5,False
2026-01-28 01:00:00,234.6,0.0,0.0,0.34,False
2026-01-28 01:10:00,234.6,0.0,0.0,0.34,False
2026-01-28 01:20:00,234.6,1.114,181.8,0.34,False
2026-01-28 01:30:00,234.6,1.114,181.8,0.32,False
2026-01-28 01:40:00,234.6,1.114,181.8,0.32,False
2026-01-28 01:50:00,233.3,0.0,0.0,0.32,False
2026-01-28 02:00:00,233.3,0.0,0.0,0.47,False
2026-01-28 02:10:00,233.3,0.0,0.0,0.47,False
2026-01-28 02:20:00,233.3,0.0,0.0,0.47,False
2026-01-28 02:30:00,231.1,1.109,181.0,0.14,False
2026-01-28 02:40:00,231.1,1.109,181.0,0.14,False
2026-01-28 02:50:00,231.1,1.109,181.0,0.14,False
2026-01-28 03:00:00,232.4,0.0,0.0,0.65,False
2026-01-28 03:10:00,232.4,0.0,0.0,0.65,False
2026-01-28 03:20:00,232.4,0.0,0.0,0.65,False
2026-01-28 03:30:00,232.4,0.0,0.0,0.65,False
2026-01-28 03:40:00,232.0,1.111,182.2,0.01,False
2026-01-28 03:50:00,232.0,1.111,182.2,0.01,False
2026-01-28 04:00:00,234.2,0.0,0.0,0.01,False
2026-01-28 04:10:00,234.2,0.0,0.0,0.76,False
2026-01-28 04:20:00,234.2,0.0,0.0,0.76,False
2026-01-28 04:30:00,234.2,0.0,0.0,0.76,False
2026-01-28 04:40:00,231.1,1.103,182.4,0.01,False
2026-01-28 04:50:00,231.1,1.103,182.4,0.01,False
2026-01-28 05:00:00,231.1,1.103,182.4,0.01,False
2026-01-28 05:10:00,231.1,1.103,182.4,0.79,False
2026-01-28 05:20:00,231.1,1.103,182.4,0.79,False
2026-01-28 05:30:00,229.4,0.0,0.0,0.79,False
2026-01-28 05:40:00,229.4,0.0,0.0,0.38,False
2026-01-28 05:50:00,229.4,0.0,0.0,0.38,False
2026-01-28 06:00:00,227.7,1.078,171.8,0.38,False
2026-01-28 06:10:00,227.7,1.078,171.8,0.36,False
2026-01-28 06:20:00,227.7,1.078,171.8,0.36,False
2026-01-28 06:30:00,227.7,1.078,171.8,0.36,False
2026-01-28 06:40:00,229.0,0.0,0.0,0.71,False
2026-01-28 06:50:00,229.0,0.0,0.0,0.71,False
2026-01-28 07:00:00,229.0,0.0,0.0,0.71,False
2026-01-28 07:10:00,230.2,1.063,170.7,0.12,False
2026-01-28 07:20:00,230.2,1.063,170.7,0.12,False
2026-01-28 07:30:00,230.2,1.063,170.7,0.12,False
2026-01-28 07:40:00,228.5,0.0,0.0,0.72,False
2026-01-28 07:50:00,228.5,0.0,0.0,0.72,False
2026-01-28 08:00:00,228.5,0.0,0.0,0.72,False
2026-01-28 08:10:00,228.5,0.0,0.0,0.72,False
2026-01-28 08:20:00,227.7,1.071,175.0,0.01,False
2026-01-28 08:30:00,227.7,1.071,175.0,0.01,False
2026-01-28 08:40:00,227.7,1.071,175.0,0.01,False
2026-01-28 08:50:00,229.8,0.0,0.0,0.78,False
2026-01-28 09:00:00,229.8,0.0,0.0,0.78,False
2026-01-28 09:10:00,229.8,0.0,0.0,0.78,False
2026-01-28 09:20:00,228.5,1.076,176.1,0.01,False
2026-01-28 09:30:00,228.5,1.076,176.1,0.01,False
2026-01-28 09:40:00,228.5,1.076,176.1,0.01,False
2026-01-28 09:50:00,229.4,0.0,0.0,0.74,False
2026-01-28 10:00:00,229.4,0.0,0.0,0.74,False
2026-01-28 10:10:00,229.4,0.0,0.0,0.74,False
2026-01-28 10:20:00,229.4,0.0,0.0,0.18,False
2026-01-28 10:30:00,228.5,1.088,177.1,0.18,False
2026-01-28 10:40:00,228.5,1.088,177.1,0.18,False
2026-01-28 10:50:00,228.5,1.088,177.1,0.51,False
2026-01-28 11:00:00,234.2,0.0,0.0,0.51,False
2026-01-28 11:10:00,234.2,0.0,0.0,0.51,False
2026-01-28 11:20:00,234.2,0.0,0.0,0.35,False
2026-01-28 11:30:00,234.6,1.1,179.1,0.35,False
2026-01-28 11:40:00,234.6,1.1,179.1,0.35,False
2026-01-28 11:50:00,234.6,1.1,179.1,0.44,False
2026-01-28 12:00:00,234.6,1.1,179.1,0.44,False
2026-01-28 12:10:00,235.5,0.0,0.0,0.44,False
2026-01-28 12:20:00,235.5,0.0,0.0,0.51,False
2026-01-28 12:30:00,233.3,1.095,174.7,0.51,False
2026-01-28 12:40:00,233.3,1.095,174.7,0.51,False
2026-01-28 12:50:00,233.3,1.095,174.7,0.36,False
2026-01-28 13:00:00,233.3,1.095,174.7,0.36,False
2026-01-28 13:10:00,233.3,0.0,0.0,0.36,False
2026-01-28 13:20:00,233.3,0.0,0.0,0.67,False
2026-01-28 13:30:00,233.3,0.0,0.0,0.67,False
2026-01-28 13:40:00,233.3,0.0,0.0,0.67,False
2026-01-28 13:50:00,232.0,1.093,178.1,0.01,False
2026-01-28 14:00:00,232.0,1.093,178.1,0.01,False
2026-01-28 14:10:00,232.0,1.093,178.1,0.01,False
2026-01-28 14:20:00,232.4,0.0,0.0,0.79,False
2026-01-28 14:30:00,232.4,0.0,0.0,0.79,False
2026-01-28 14:40:00,232.4,0.0,0.0,0.79,False
2026-01-28 14:50:00,232.4,0.0,0.0,0.04,False
2026-01-28 15:00:00,230.2,1.092,179.1,0.04,False
2026-01-28 15:10:00,230.2,1.092,179.1,0.04,False
2026-01-28 15:20:00,232.4,0.0,0.0,0.62,False
2026-01-28 15:30:00,232.4,0.0,0.0,0.62,False
2026-01-28 15:40:00,232.4,0.0,0.0,0.62,False
2026-01-28 15:50:00,232.4,0.0,0.0,0.18,False
2026-01-28 16:00:00,230.2,1.102,181.3,0.18,False
2026-01-28 16:10:00,230.2,1.102,181.3,0.18,False
2026-01-28 16:20:00,230.2,1.102,181.3,0.46,False
2026-01-28 16:30:00,232.9,0.0,0.0,0.46,False
2026-01-28 16:40:00,234.2,0.0,0.0,0.46,False
2026-01-28 16:50:00,234.2,0.0,0.0,0.34,False
2026-01-28 17:00:00,229.8,0.0,0.0,0.34,False
2026-01-28 17:10:00,234.6,1.116,182.4,0.34,False
2026-01-28 17:20:00,235.5,1.091,169.8,0.29,False
2026-01-28 17:30:00,233.3,1.056,159.6,0.29,False
2026-01-28 17:40:00,232.9,1.042,150.6,0.29,False
2026-01-28 17:50:00,235.5,1.042,150.6,0.54,False
