timestamp,device,property,value,temp_C,humidity,pressure
2026-02-04 08:50:00,Aircon,switch_1,True,26.43,73,1016
2026-02-04 08:50:00,Aircon,countdown_1,0,26.43,73,1016
2026-02-04 08:50:00,Aircon,add_ele,1,26.43,73,1016
2026-02-04 08:50:00,Aircon,cur_current,0,26.43,73,1016
2026-02-04 08:50:00,Aircon,cur_power,0,26.43,73,1016
2026-02-04 08:50:00,Aircon,cur_voltage,2335,26.43,73,1016
2026-02-04 08:50:00,Aircon,voltage_coe,567,26.43,73,1016
2026-02-04 08:50:00,Aircon,electric_coe,29676,26.43,73,1016
2026-02-04 08:50:00,Aircon,power_coe,15976,26.43,73,1016
2026-02-04 08:50:00,Aircon,electricity_coe,2610,26.43,73,1016
2026-02-04 08:50:00,Aircon,fault,0,26.43,73,1016
2026-02-04 08:50:00,Aircon,relay_status,last,26.43,73,1016
2026-02-04 08:50:00,Aircon,overcharge_switch,False,26.43,73,1016
2026-02-04 08:50:00,Aircon,light_mode,relay,26.43,73,1016
2026-02-04 08:50:00,Aircon,child_lock,False,26.43,73,1016
2026-02-04 08:50:00,Aircon,cycle_time,,26.43,73,1016
2026-02-04 08:50:00,Aircon,random_time,,26.43,73,1016
2026-02-04 08:50:00,Aircon,switch_inching,,26.43,73,1016
2026-02-04 08:50:00,Refrigerator,switch_1,True,26.43,73,1016
2026-02-04 08:50:00,Refrigerator,countdown_1,0,26.43,73,1016
2026-02-04 08:50:00,Refrigerator,add_ele,16,26.43,73,1016f
2026-02-04 08:50:00,Refrigerator,cur_current,1079,26.43,73,1016
2026-02-04 08:50:00,Refrigerator,cur_power,1758,26.43,73,1016
2026-02-04 08:50:00,Refrigerator,cur_voltage,2298,26.43,73,1016
2026-02-04 08:50:00,Refrigerator,voltage_coe,559,26.43,73,1016
2026-02-04 08:50:00,Refrigerator,electric_coe,30058,26.43,73,1016
2026-02-04 08:50:00,Refrigerator,power_coe,15968,26.43,73,1016
2026-02-04 08:50:00,Refrigerator,electricity_coe,2610,26.43,73,1016
2026-02-04 08:50:00,Refrigerator,fault,0,26.43,73,1016
2026-02-04 08:50:00,Refrigerator,relay_status,last,26.43,73,1016
