timestamp,device,property,value,temp_C,humidity,pressure
2026-01-07 00:00:21,Aircon,switch_1,True,25.72,78,1014
2026-01-07 00:00:21,Aircon,countdown_1,0,25.72,78,1014
2026-01-07 00:00:21,Aircon,add_ele,9,25.72,78,1014
2026-01-07 00:00:21,Aircon,cur_current,0,25.72,78,1014
2026-01-07 00:00:21,Aircon,cur_power,0,25.72,78,1014
2026-01-07 00:00:21,Aircon,cur_voltage,2288,25.72,78,1014
2026-01-07 00:00:21,Aircon,voltage_coe,567,25.72,78,1014
2026-01-07 00:00:21,Aircon,electric_coe,29676,25.72,78,1014
2026-01-07 00:00:21,Aircon,power_coe,15976,25.72,78,1014
2026-01-07 00:00:21,Aircon,electricity_coe,2610,25.72,78,1014
2026-01-07 00:00:21,Aircon,fault,0,25.72,78,1014
2026-01-07 00:00:21,Aircon,relay_status,last,25.72,78,1014
2026-01-07 00:00:21,Aircon,overcharge_switch,False,25.72,78,1014
2026-01-07 00:00:21,Aircon,light_mode,relay,25.72,78,1014
2026-01-07 00:00:21,Aircon,child_lock,False,25.72,78,1014
2026-01-07 00:00:21,Aircon,cycle_time,,25.72,78,1014
2026-01-07 00:00:21,Aircon,random_time,,25.72,78,1014
2026-01-07 00:00:21,Aircon,switch_inching,,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,switch_1,True,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,countdown_1,0,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,add_ele,20,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,cur_current,0,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,cur_power,0,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,cur_voltage,2285,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,voltage_coe,559,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,electric_coe,30058,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,power_coe,15968,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,electricity_coe,2610,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,fault,0,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,relay_status,last,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,overcharge_switch,False,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,light_mode,relay,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,child_lock,False,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,cycle_time,,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,random_time,,25.72,78,1014
2026-01-07 00:00:21,Refrigerator,switch_inching,,25.72,78,1014
2026-01-07 00:00:21,Electric_Fan,NO_DATA,,25.72,78,1014
2026-01-07 00:12:12,Aircon,switch_1,True,,,
2026-01-07 00:12:12,Aircon,countdown_1,0,,,
2026-01-07 00:12:12,Aircon,add_ele,9,,,
2026-01-07 00:12:12,Aircon,cur_current,0,,,
2026-01-07 00:12:12,Aircon,cur_power,0,,,
2026-01-07 00:12:12,Aircon,cur_voltage,2288,,,
2026-01-07 00:12:12,Aircon,voltage_coe,567,,,
2026-01-07 00:12:12,Aircon,electric_coe,29676,,,
2026-01-07 00:12:12,Aircon,power_coe,15976,,,
2026-01-07 00:12:12,Aircon,electricity_coe,2610,,,
2026-01-07 00:12:12,Aircon,fault,0,,,
2026-01-07 00:12:12,Aircon,relay_status,last,,,
2026-01-07 00:12:12,Aircon,overcharge_switch,False,,,
2026-01-07 00:12:12,Aircon,light_mode,relay,,,
2026-01-07 00:12:12,Aircon,child_lock,False,,,
2026-01-07 00:12:12,Aircon,cycle_time,,,,
2026-01-07 00:12:12,Aircon,random_time,,,,
2026-01-07 00:12:12,Aircon,switch_inching,,,,
