timestamp,device,property,value,temp_C,humidity,pressure
2026-01-06 00:00:02,Aircon,switch_1,True,25.72,85,1014
2026-01-06 00:00:02,Aircon,countdown_1,0,25.72,85,1014
2026-01-06 00:00:02,Aircon,add_ele,16,25.72,85,1014
2026-01-06 00:00:02,Aircon,cur_current,0,25.72,85,1014
2026-01-06 00:00:02,Aircon,cur_power,0,25.72,85,1014
2026-01-06 00:00:02,Aircon,cur_voltage,2288,25.72,85,1014
2026-01-06 00:00:02,Aircon,voltage_coe,567,25.72,85,1014
2026-01-06 00:00:02,Aircon,electric_coe,29676,25.72,85,1014
2026-01-06 00:00:02,Aircon,power_coe,15976,25.72,85,1014
2026-01-06 00:00:02,Aircon,electricity_coe,2610,25.72,85,1014
2026-01-06 00:00:02,Aircon,fault,0,25.72,85,1014
2026-01-06 00:00:02,Aircon,relay_status,last,25.72,85,1014
2026-01-06 00:00:02,Aircon,overcharge_switch,False,25.72,85,1014
2026-01-06 00:00:02,Aircon,light_mode,relay,25.72,85,1014
2026-01-06 00:00:02,Aircon,child_lock,False,25.72,85,1014
2026-01-06 00:00:02,Aircon,cycle_time,,25.72,85,1014
2026-01-06 00:00:02,Aircon,random_time,,25.72,85,1014
2026-01-06 00:00:02,Aircon,switch_inching,,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,switch_1,True,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,countdown_1,0,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,add_ele,72,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,cur_current,0,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,cur_power,0,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,cur_voltage,2333,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,voltage_coe,559,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,electric_coe,30058,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,power_coe,15968,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,electricity_coe,2610,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,fault,0,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,relay_status,last,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,overcharge_switch,False,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,light_mode,relay,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,child_lock,False,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,cycle_time,,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,random_time,,25.72,85,1014
2026-01-06 00:00:02,Refrigerator,switch_inching,,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,switch_1,True,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,countdown_1,0,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,add_ele,11,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,cur_current,0,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,cur_power,0,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,cur_voltage,2290,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,voltage_coe,558,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,electric_coe,29647,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,power_coe,15912,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,electricity_coe,2620,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,fault,0,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,relay_status,last,25.72,85,1014
2026-01-06 00:00:02,Electric_Fan,overcharge_switch,False,25.72,85,1014
