timestamp,device,property,value,temp_C,humidity,rainfall
2026-02-09 00:30:00,Aircon,switch_1,True,25.4,71,1014
2026-02-09 00:30:00,Aircon,countdown_1,0,25.4,71,1014
2026-02-09 00:30:00,Aircon,add_ele,12,25.4,71,1014
2026-02-09 00:30:00,Aircon,cur_current,2229,25.4,71,1014
2026-02-09 00:30:00,Aircon,cur_power,5123,25.4,71,1014
2026-02-09 00:30:00,Aircon,cur_voltage,2322,25.4,71,1014
2026-02-09 00:30:00,Aircon,voltage_coe,567,25.4,71,1014
2026-02-09 00:30:00,Aircon,electric_coe,29676,25.4,71,1014
2026-02-09 00:30:00,Aircon,power_coe,15976,25.4,71,1014
2026-02-09 00:30:00,Aircon,electricity_coe,2610,25.4,71,1014
2026-02-09 00:30:00,Aircon,fault,0,25.4,71,1014
2026-02-09 00:30:00,Aircon,relay_status,last,25.4,71,1014
2026-02-09 00:30:00,Aircon,overcharge_switch,False,25.4,71,1014
2026-02-09 00:30:00,Aircon,light_mode,relay,25.4,71,1014
2026-02-09 00:30:00,Aircon,child_lock,False,25.4,71,1014
2026-02-09 00:30:00,Aircon,cycle_time,,25.4,71,1014
2026-02-09 00:30:00,Aircon,random_time,,25.4,71,1014
2026-02-09 00:30:00,Aircon,switch_inching,,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,switch_1,True,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,countdown_1,0,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,add_ele,1,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,cur_current,0,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,cur_power,0,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,cur_voltage,2290,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,voltage_coe,559,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,electric_coe,30058,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,power_coe,15968,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,electricity_coe,2610,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,fault,0,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,relay_status,last,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,overcharge_switch,False,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,light_mode,relay,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,child_lock,False,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,cycle_time,,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,random_time,,25.4,71,1014
2026-02-09 00:30:00,Refrigerator,switch_inching,,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,switch_1,True,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,countdown_1,0,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,add_ele,16,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,cur_current,155,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,cur_power,329,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,cur_voltage,2325,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,voltage_coe,558,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,electric_coe,29647,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,power_coe,15912,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,electricity_coe,2620,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,fault,0,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,relay_status,last,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,overcharge_switch,False,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,light_mode,relay,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,child_lock,False,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,cycle_time,,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,random_time,,25.4,71,1014
2026-02-09 00:30:00,Electric_Fan,switch_inching,,25.4,71,1014
2026-02-09 00:40:00,Aircon,switch_1,True,25.4,71,1014
2026-02-09 00:40:00,Aircon,countdown_1,0,25.4,71,1014
2026-02-09 00:40:00,Aircon,add_ele,12,25.4,71,1014
2026-02-09 00:40:00,Aircon,cur_current,2229,25.4,71,1014
2026-02-09 00:40:00,Aircon,cur_power,5123,25.4,71,1014
2026-02-09 00:40:00,Aircon,cur_voltage,2322,25.4,71,1014
2026-02-09 00:40:00,Aircon,voltage_coe,567,25.4,71,1014
2026-02-09 00:40:00,Aircon,electric_coe,29676,25.4,71,1014
2026-02-09 00:40:00,Aircon,power_coe,15976,25.4,71,1014
2026-02-09 00:40:00,Aircon,electricity_coe,2610,25.4,71,1014
2026-02-09 00:40:00,Aircon,fault,0,25.4,71,1014
2026-02-09 00:40:00,Aircon,relay_status,last,25.4,71,1014
2026-02-09 00:40:00,Aircon,overcharge_switch,False,25.4,71,1014
2026-02-09 00:40:00,Aircon,light_mode,relay,25.4,71,1014
2026-02-09 00:40:00,Aircon,child_lock,False,25.4,71,1014
2026-02-09 00:40:00,Aircon,cycle_time,,25.4,71,1014
2026-02-09 00:40:00,Aircon,random_time,,25.4,71,1014
2026-02-09 00:40:00,Aircon,switch_inching,,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,switch_1,True,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,countdown_1,0,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,add_ele,61,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,cur_current,0,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,cur_power,0,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,cur_voltage,2329,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,voltage_coe,559,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,electric_coe,30058,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,power_coe,15968,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,electricity_coe,2610,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,fault,0,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,relay_status,last,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,overcharge_switch,False,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,light_mode,relay,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,child_lock,False,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,cycle_time,,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,random_time,,25.4,71,1014
2026-02-09 00:40:00,Refrigerator,switch_inching,,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,switch_1,True,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,countdown_1,0,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,add_ele,16,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,cur_current,157,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,cur_power,331,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,cur_voltage,2303,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,voltage_coe,558,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,electric_coe,29647,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,power_coe,15912,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,electricity_coe,2620,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,fault,0,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,relay_status,last,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,overcharge_switch,False,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,light_mode,relay,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,child_lock,False,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,cycle_time,,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,random_time,,25.4,71,1014
2026-02-09 00:40:00,Electric_Fan,switch_inching,,25.4,71,1014
