timestamp,device,property,value,temp_C,humidity,rainfall
2026-01-05 00:19:18,Aircon,cur_current,0,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,cur_power,0,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,cur_voltage,2288,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,voltage_coe,567,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,electric_coe,29676,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,power_coe,15976,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,electricity_coe,2610,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,fault,0,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,relay_status,last,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,overcharge_switch,False,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,light_mode,relay,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,child_lock,False,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,cycle_time,,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,random_time,,24.65,77.0,1015.0
2026-01-05 00:19:18,Aircon,switch_inching,,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,switch_1,True,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,countdown_1,0,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,add_ele,25,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,cur_current,0,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,cur_power,0,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,cur_voltage,2277,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,voltage_coe,559,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,electric_coe,30058,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,power_coe,15968,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,electricity_coe,2610,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,fault,0,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,relay_status,last,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,overcharge_switch,False,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,light_mode,relay,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,child_lock,False,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,cycle_time,,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,random_time,,24.65,77.0,1015.0
2026-01-05 00:19:18,Refrigerator,switch_inching,,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,switch_1,True,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,countdown_1,0,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,add_ele,16,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,cur_current,153,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,cur_power,324,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,cur_voltage,2290,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,voltage_coe,558,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,electric_coe,29647,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,power_coe,15912,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,electricity_coe,2620,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,fault,0,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,relay_status,last,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,overcharge_switch,False,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,light_mode,relay,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,child_lock,False,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,cycle_time,,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,random_time,,24.65,77.0,1015.0
2026-01-05 00:19:18,Electric_Fan,switch_inching,,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,switch_1,True,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,countdown_1,0,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,add_ele,13,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,cur_current,0,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,cur_power,0,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,cur_voltage,2288,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,voltage_coe,567,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,electric_coe,29676,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,power_coe,15976,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,electricity_coe,2610,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,fault,0,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,relay_status,last,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,overcharge_switch,False,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,light_mode,relay,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,child_lock,False,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,cycle_time,,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,random_time,,24.65,77.0,1015.0
2026-01-05 00:21:44,Aircon,switch_inching,,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,switch_1,True,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,countdown_1,0,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,add_ele,25,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,cur_current,0,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,cur_power,0,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,cur_voltage,2277,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,voltage_coe,559,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,electric_coe,30058,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,power_coe,15968,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,electricity_coe,2610,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,fault,0,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,relay_status,last,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,overcharge_switch,False,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,light_mode,relay,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,child_lock,False,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,cycle_time,,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,random_time,,24.65,77.0,1015.0
2026-01-05 00:21:44,Refrigerator,switch_inching,,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,switch_1,True,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,countdown_1,0,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,add_ele,16,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,cur_current,153,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,cur_power,324,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,cur_voltage,2290,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,voltage_coe,558,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,electric_coe,29647,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,power_coe,15912,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,electricity_coe,2620,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,fault,0,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,relay_status,last,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,overcharge_switch,False,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,light_mode,relay,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,child_lock,False,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,cycle_time,,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,random_time,,24.65,77.0,1015.0
2026-01-05 00:21:44,Electric_Fan,switch_inching,,24.65,77.0,1015.0
2026-01-05 00:29:27,Aircon,switch_1,True,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,switch_1,True,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,countdown_1,0,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,add_ele,13,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,cur_current,0,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,cur_power,0,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,cur_voltage,2288,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,voltage_coe,567,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,electric_coe,29676,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,power_coe,15976,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,electricity_coe,2610,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,fault,0,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,relay_status,last,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,overcharge_switch,False,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,light_mode,relay,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,child_lock,False,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,cycle_time,,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,random_time,,25.28,77.0,1015.0
2026-01-05 00:29:18,Aircon,switch_inching,,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,countdown_1,0,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,add_ele,13,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,cur_current,0,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,cur_power,0,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,cur_voltage,2288,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,voltage_coe,567,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,electric_coe,29676,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,power_coe,15976,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,electricity_coe,2610,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,fault,0,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,relay_status,last,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,overcharge_switch,False,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,light_mode,relay,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,child_lock,False,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,cycle_time,,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,random_time,,25.28,77.0,1015.0
2026-01-05 00:29:27,Aircon,switch_inching,,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,switch_1,True,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,countdown_1,0,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,add_ele,25,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,cur_current,1050,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,cur_power,1559,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,cur_voltage,2311,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,voltage_coe,559,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,electric_coe,30058,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,power_coe,15968,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,electricity_coe,2610,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,fault,0,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,relay_status,last,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,overcharge_switch,False,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,light_mode,relay,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,switch_1,True,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,countdown_1,0,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,add_ele,25,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,cur_current,1050,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,cur_power,1559,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,cur_voltage,2311,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,voltage_coe,559,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,electric_coe,30058,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,power_coe,15968,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,electricity_coe,2610,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,fault,0,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,relay_status,last,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,overcharge_switch,False,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,light_mode,relay,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,child_lock,False,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,cycle_time,,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,random_time,,25.28,77.0,1015.0
2026-01-05 00:29:27,Refrigerator,switch_inching,,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,child_lock,False,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,cycle_time,,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,random_time,,25.28,77.0,1015.0
2026-01-05 00:29:18,Refrigerator,switch_inching,,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,switch_1,True,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,countdown_1,0,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,add_ele,16,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,cur_current,153,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,cur_power,324,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,cur_voltage,2290,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,voltage_coe,558,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,electric_coe,29647,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,power_coe,15912,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,electricity_coe,2620,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,fault,0,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,relay_status,last,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,overcharge_switch,False,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,light_mode,relay,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,child_lock,False,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,cycle_time,,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,random_time,,25.28,77.0,1015.0
2026-01-05 00:29:18,Electric_Fan,switch_inching,,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,switch_1,True,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,countdown_1,0,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,add_ele,16,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,cur_current,153,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,cur_power,324,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,cur_voltage,2290,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,voltage_coe,558,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,electric_coe,29647,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,power_coe,15912,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,electricity_coe,2620,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,fault,0,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,relay_status,last,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,overcharge_switch,False,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,light_mode,relay,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,child_lock,False,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,cycle_time,,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,random_time,,25.28,77.0,1015.0
2026-01-05 00:29:27,Electric_Fan,switch_inching,,25.28,77.0,1015.0
2026-01-05 00:31:52,Aircon,NO_DATA,,,,
2026-01-05 00:31:52,Refrigerator,NO_DATA,,,,
2026-01-05 00:31:52,Electric_Fan,switch_1,True,,,
2026-01-05 00:31:52,Electric_Fan,countdown_1,0,,,
2026-01-05 00:31:52,Electric_Fan,add_ele,17,,,
2026-01-05 00:31:52,Electric_Fan,cur_current,153,,,
2026-01-05 00:31:52,Electric_Fan,cur_power,324,,,
2026-01-05 00:31:52,Electric_Fan,cur_voltage,2290,,,
2026-01-05 00:31:52,Electric_Fan,voltage_coe,558,,,
2026-01-05 00:31:52,Electric_Fan,electric_coe,29647,,,
2026-01-05 00:31:52,Electric_Fan,power_coe,15912,,,
2026-01-05 00:31:52,Electric_Fan,electricity_coe,2620,,,
2026-01-05 00:31:52,Electric_Fan,fault,0,,,
2026-01-05 00:31:52,Electric_Fan,relay_status,last,,,
2026-01-05 00:31:52,Electric_Fan,overcharge_switch,False,,,
2026-01-05 00:31:52,Electric_Fan,light_mode,relay,,,
2026-01-05 00:31:52,Electric_Fan,child_lock,False,,,
2026-01-05 00:31:52,Electric_Fan,cycle_time,,,,
2026-01-05 00:31:52,Electric_Fan,random_time,,,,
2026-01-05 00:31:52,Electric_Fan,switch_inching,,,,
2026-01-05 00:40:14,Aircon,NO_DATA,,,,
2026-01-05 00:40:16,Aircon,NO_DATA,,,,
2026-01-05 00:40:14,Refrigerator,switch_1,True,,,
2026-01-05 00:40:14,Refrigerator,countdown_1,0,,,
2026-01-05 00:40:14,Refrigerator,add_ele,39,,,
2026-01-05 00:40:14,Refrigerator,cur_current,1050,,,
2026-01-05 00:40:14,Refrigerator,cur_power,1559,,,
2026-01-05 00:40:14,Refrigerator,cur_voltage,2311,,,
2026-01-05 00:40:14,Refrigerator,voltage_coe,559,,,
2026-01-05 00:40:14,Refrigerator,electric_coe,30058,,,
2026-01-05 00:40:14,Refrigerator,power_coe,15968,,,
2026-01-05 00:40:14,Refrigerator,electricity_coe,2610,,,
2026-01-05 00:40:14,Refrigerator,fault,0,,,
2026-01-05 00:40:14,Refrigerator,relay_status,last,,,
2026-01-05 00:40:14,Refrigerator,overcharge_switch,False,,,
2026-01-05 00:40:14,Refrigerator,light_mode,relay,,,
2026-01-05 00:40:14,Refrigerator,child_lock,False,,,
2026-01-05 00:40:14,Refrigerator,cycle_time,,,,
2026-01-05 00:40:14,Refrigerator,random_time,,,,
2026-01-05 00:40:14,Refrigerator,switch_inching,,,,
2026-01-05 00:40:16,Refrigerator,switch_1,True,,,
2026-01-05 00:40:16,Refrigerator,countdown_1,0,,,
2026-01-05 00:40:16,Refrigerator,add_ele,39,,,
2026-01-05 00:40:16,Refrigerator,cur_current,1050,,,
2026-01-05 00:40:16,Refrigerator,cur_power,1559,,,
2026-01-05 00:40:16,Refrigerator,cur_voltage,2311,,,
2026-01-05 00:40:16,Refrigerator,voltage_coe,559,,,
2026-01-05 00:40:16,Refrigerator,electric_coe,30058,,,
2026-01-05 00:40:16,Refrigerator,power_coe,15968,,,
2026-01-05 00:40:16,Refrigerator,electricity_coe,2610,,,
2026-01-05 00:40:16,Refrigerator,fault,0,,,
2026-01-05 00:40:16,Refrigerator,relay_status,last,,,
2026-01-05 00:40:16,Refrigerator,overcharge_switch,False,,,
2026-01-05 00:40:16,Refrigerator,light_mode,relay,,,
2026-01-05 00:40:16,Refrigerator,child_lock,False,,,
2026-01-05 00:40:16,Refrigerator,cycle_time,,,,
2026-01-05 00:40:16,Refrigerator,random_time,,,,
2026-01-05 00:40:16,Refrigerator,switch_inching,,,,
2026-01-05 00:40:14,Electric_Fan,switch_1,True,,,
2026-01-05 00:40:14,Electric_Fan,countdown_1,0,,,
2026-01-05 00:40:14,Electric_Fan,add_ele,17,,,
2026-01-05 00:40:14,Electric_Fan,cur_current,153,,,
2026-01-05 00:40:14,Electric_Fan,cur_power,324,,,
2026-01-05 00:40:14,Electric_Fan,cur_voltage,2290,,,
2026-01-05 00:40:14,Electric_Fan,voltage_coe,558,,,
2026-01-05 00:40:14,Electric_Fan,electric_coe,29647,,,
2026-01-05 00:40:14,Electric_Fan,power_coe,15912,,,
2026-01-05 00:40:14,Electric_Fan,electricity_coe,2620,,,
2026-01-05 00:40:14,Electric_Fan,fault,0,,,
2026-01-05 00:40:14,Electric_Fan,relay_status,last,,,
2026-01-05 00:40:14,Electric_Fan,overcharge_switch,False,,,
2026-01-05 00:40:14,Electric_Fan,light_mode,relay,,,
2026-01-05 00:40:14,Electric_Fan,child_lock,False,,,
2026-01-05 00:40:14,Electric_Fan,cycle_time,,,,
2026-01-05 00:40:14,Electric_Fan,random_time,,,,
2026-01-05 00:40:14,Electric_Fan,switch_inching,,,,
2026-01-05 00:40:16,Electric_Fan,switch_1,True,,,
2026-01-05 00:40:16,Electric_Fan,countdown_1,0,,,
2026-01-05 00:40:16,Electric_Fan,add_ele,17,,,
2026-01-05 00:40:16,Electric_Fan,cur_current,153,,,
2026-01-05 00:40:16,Electric_Fan,cur_power,324,,,
2026-01-05 00:40:16,Electric_Fan,cur_voltage,2290,,,
2026-01-05 00:40:16,Electric_Fan,voltage_coe,558,,,
2026-01-05 00:40:16,Electric_Fan,electric_coe,29647,,,
2026-01-05 00:40:16,Electric_Fan,power_coe,15912,,,
2026-01-05 00:40:16,Electric_Fan,electricity_coe,2620,,,
2026-01-05 00:40:16,Electric_Fan,fault,0,,,
2026-01-05 00:40:16,Electric_Fan,relay_status,last,,,
2026-01-05 00:40:16,Electric_Fan,overcharge_switch,False,,,
2026-01-05 00:40:16,Electric_Fan,light_mode,relay,,,
2026-01-05 00:40:16,Electric_Fan,child_lock,False,,,
2026-01-05 00:40:16,Electric_Fan,cycle_time,,,,
2026-01-05 00:44:14,Aircon,switch_1,True,25.28,77.0,1015.0
2026-01-05 00:40:16,Electric_Fan,random_time,,,,
2026-01-05 00:40:16,Electric_Fan,switch_inching,,,,
2026-01-05 00:44:14,Aircon,countdown_1,0,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,add_ele,13,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,cur_current,0,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,cur_power,0,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,cur_voltage,2362,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,voltage_coe,567,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,electric_coe,29676,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,power_coe,15976,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,electricity_coe,2610,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,fault,0,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,relay_status,last,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,overcharge_switch,False,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,light_mode,relay,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,child_lock,False,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,cycle_time,,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,random_time,,25.28,77.0,1015.0
2026-01-05 00:44:14,Aircon,switch_inching,,25.28,77.0,1015.0
2026-01-05 00:44:14,Refrigerator,switch_1,True,25.28,77.0,1015.0
