timestamp,voltage_v,current_a,power_w,total_kwh,is_active
2026-01-17 00:00:00,228.70425531914893,0.26412765957446804,40.97021276595745,0.8,True
2026-01-17 00:10:00,229.15200000000002,0.22685999999999998,34.762,0.8,True
2026-01-17 00:20:00,229.0922077922078,0.4975064935064935,75.33766233766234,0.73,True
2026-01-17 00:30:00,227.27083333333334,0.5995208333333333,90.90833333333333,0.73,True
2026-01-17 00:40:00,229.071875,1.007703125,153.009375,0.8,True
2026-01-17 00:50:00,228.21625,0.7663,116.64875,0.72,True
2026-01-17 01:00:00,227.9695652173913,0.940159420289855,142.7768115942029,0.72,True
2026-01-17 01:10:00,226.60350877192982,0.6243508771929824,94.22631578947369,0.8,True
2026-01-17 01:20:00,227.74428571428572,0.3364,51.05714285714286,0.74,True
2026-01-17 01:30:00,229.6342857142857,0.42097142857142855,65.10428571428571,0.8,True
2026-01-17 01:40:00,229.49058823529413,0.4306470588235294,66.18823529411765,0.8,True
2026-01-17 01:50:00,229.40862068965518,0.355,54.10344827586207,0.72,True
2026-01-17 02:00:00,227.55740740740742,0.8993148148148148,137.97222222222223,0.72,True
2026-01-17 02:10:00,228.05666666666667,0.66875,103.02833333333334,0.74,True
2026-01-17 02:20:00,227.80158730158732,0.6896031746031747,106.26666666666667,0.87,True
2026-01-17 02:30:00,228.02558139534884,0.8882790697674419,136.28604651162792,0.74,True
2026-01-17 02:40:00,228.05744680851063,0.7659787234042553,116.95106382978723,0.81,True
2026-01-17 02:50:00,229.98688524590165,0.5275737704918033,81.26229508196721,0.81,True
2026-01-17 03:00:00,230.65675675675675,0.5045540540540541,77.07972972972973,0.78,True
2026-01-17 03:10:00,230.96315789473684,0.6117894736842105,92.58245614035089,0.78,True
2026-01-17 03:20:00,230.2913043478261,0.8063188405797101,122.53043478260871,0.78,True
2026-01-17 03:30:00,231.2369230769231,0.5965846153846154,90.2323076923077,0.78,True
2026-01-17 03:40:00,230.60491803278688,0.720983606557377,108.3983606557377,0.78,True
2026-01-17 03:50:00,230.30545454545455,0.7247454545454546,109.27454545454546,0.75,True
2026-01-17 04:00:00,230.39137931034483,0.4143448275862069,62.570689655172416,0.75,True
2026-01-17 04:10:00,230.45454545454544,0.6450545454545454,97.46363636363635,0.75,True
2026-01-17 04:20:00,231.1516129032258,0.1322741935483871,19.593548387096774,0.75,True
2026-01-17 04:30:00,231.56964285714287,0.132875,20.5625,0.74,True
2026-01-17 04:40:00,231.05245901639344,0.0859016393442623,12.98360655737705,0.74,True
