timestamp,voltage_v,current_a,power_w,total_kwh,is_active
2026-01-29 00:00:00,233.1,2.169,491.2,1.0,False
2026-01-29 00:10:00,233.5,2.118,486.2,1.0,False
2026-01-29 00:20:00,234.9,2.103,482.4,1.0,False
2026-01-29 00:30:00,233.5,2.085,479.7,1.0,False
2026-01-29 00:40:00,230.1,2.113,483.6,1.0,False
2026-01-29 00:50:00,233.5,2.095,480.4,1.0,False
2026-01-29 01:00:00,233.5,2.095,480.4,1.0,False
2026-01-29 01:10:00,235.3,2.072,479.2,1.0,False
2026-01-29 01:20:00,234.4,2.074,475.9,1.0,False
2026-01-29 01:30:00,234.4,2.074,475.9,1.0,False
2026-01-29 01:40:00,235.3,2.062,477.9,1.0,False
2026-01-29 01:50:00,235.3,2.062,477.9,1.0,False
2026-01-29 02:00:00,235.3,2.062,477.9,1.0,False
2026-01-29 02:10:00,235.3,2.062,477.9,1.0,False
2026-01-29 02:20:00,235.3,2.059,479.1,1.0,False
2026-01-29 02:30:00,235.3,2.059,479.1,1.0,False
2026-01-29 02:40:00,235.3,2.059,479.1,1.0,False
2026-01-29 02:50:00,235.3,2.059,479.1,1.0,False
2026-01-29 03:00:00,227.2,2.06,468.7,1.0,False
2026-01-29 03:10:00,227.2,2.06,468.7,1.0,False
2026-01-29 03:20:00,228.8,2.054,466.0,1.0,False
2026-01-29 03:30:00,228.8,2.054,466.0,1.0,False
2026-01-29 03:40:00,228.8,2.054,466.0,1.0,False
2026-01-29 03:50:00,228.8,2.054,466.0,1.0,False
2026-01-29 04:00:00,228.8,2.054,466.0,1.0,False
2026-01-29 04:10:00,228.8,2.054,466.0,1.0,False
2026-01-29 04:20:00,227.6,2.068,467.5,1.0,False
2026-01-29 04:30:00,227.6,2.068,467.5,1.0,False
2026-01-29 04:40:00,227.6,2.068,467.5,1.0,False
2026-01-29 04:50:00,231.8,0.0,0.0,1.0,False
2026-01-29 05:00:00,231.8,0.0,0.0,1.0,False
2026-01-29 05:10:00,231.8,0.0,0.0,0.24,False
2026-01-29 05:20:00,231.8,0.0,0.0,0.24,False
2026-01-29 05:30:00,231.8,0.0,0.0,0.24,False
2026-01-29 05:40:00,231.8,0.0,0.0,0.24,False
2026-01-29 05:50:00,228.4,0.0,0.0,0.24,False
2026-01-29 06:00:00,228.4,0.0,0.0,0.24,False
2026-01-29 06:10:00,228.4,0.0,0.0,0.24,False
2026-01-29 06:20:00,228.4,0.0,0.0,0.24,False
2026-01-29 06:30:00,228.4,0.0,0.0,0.24,False
2026-01-29 06:40:00,228.4,0.0,0.0,0.24,False
2026-01-29 06:50:00,231.8,0.0,0.0,0.24,False
2026-01-29 07:00:00,231.8,0.0,0.0,0.24,False
2026-01-29 07:10:00,231.8,0.0,0.0,0.24,False
2026-01-29 07:20:00,231.8,0.0,0.0,0.24,False
2026-01-29 07:30:00,231.8,0.0,0.0,0.24,False
2026-01-29 07:40:00,231.8,0.0,0.0,0.24,False
2026-01-29 07:50:00,234.9,0.0,0.0,0.24,False
2026-01-29 08:00:00,234.9,0.0,0.0,0.24,False
