timestamp,voltage_v,current_a,power_w,total_kwh,is_active
2026-01-29 00:00:00,232.5,0.182,42.2,0.15,False
2026-01-29 00:10:00,232.9,0.184,42.3,0.15,False
2026-01-29 00:20:00,232.5,0.184,42.7,0.15,False
2026-01-29 00:30:00,230.3,0.184,42.5,0.21,False
2026-01-29 00:40:00,232.9,0.182,42.2,0.21,False
2026-01-29 00:50:00,232.0,0.184,42.6,0.21,False
2026-01-29 01:00:00,232.0,0.184,42.6,0.21,False
2026-01-29 01:10:00,234.7,0.183,42.7,0.21,False
2026-01-29 01:20:00,231.6,0.184,42.9,0.21,False
2026-01-29 01:30:00,232.9,0.185,43.1,0.21,False
2026-01-29 01:40:00,234.7,0.185,43.1,0.21,False
2026-01-29 01:50:00,234.7,0.185,43.1,0.21,False
2026-01-29 02:00:00,234.7,0.185,43.1,0.22,False
2026-01-29 02:10:00,234.7,0.185,43.1,0.22,False
2026-01-29 02:20:00,233.8,0.186,43.6,0.22,False
2026-01-29 02:30:00,234.7,0.186,43.6,0.21,False
2026-01-29 02:40:00,234.7,0.186,43.6,0.21,False
2026-01-29 02:50:00,234.7,0.186,43.6,0.21,False
2026-01-29 03:00:00,228.6,0.18,41.0,0.21,False
2026-01-29 03:10:00,228.6,0.18,41.0,0.21,False
2026-01-29 03:20:00,229.0,0.181,41.4,0.21,False
2026-01-29 03:30:00,228.6,0.182,41.5,0.21,False
2026-01-29 03:40:00,228.6,0.182,41.5,0.21,False
2026-01-29 03:50:00,228.6,0.182,41.5,0.21,False
2026-01-29 04:00:00,228.6,0.182,41.5,0.2,False
2026-01-29 04:10:00,228.6,0.182,41.5,0.2,False
2026-01-29 04:20:00,228.6,0.182,41.5,0.2,False
2026-01-29 04:30:00,229.8,0.182,41.8,0.21,False
2026-01-29 04:40:00,229.8,0.182,41.8,0.21,False
2026-01-29 04:50:00,229.8,0.182,41.8,0.21,False
2026-01-29 05:00:00,229.8,0.182,41.8,0.2,False
2026-01-29 05:10:00,229.8,0.182,41.8,0.2,False
2026-01-29 05:20:00,229.8,0.182,41.8,0.2,False
2026-01-29 05:30:00,229.4,0.181,41.3,0.21,False
2026-01-29 05:40:00,229.4,0.181,41.3,0.21,False
2026-01-29 05:50:00,229.4,0.181,41.3,0.21,False
2026-01-29 06:00:00,229.4,0.181,41.3,0.21,False
2026-01-29 06:10:00,229.4,0.181,41.3,0.21,False
2026-01-29 06:20:00,229.4,0.181,41.3,0.21,False
2026-01-29 06:30:00,229.4,0.181,41.3,0.21,False
2026-01-29 06:40:00,229.4,0.181,41.3,0.21,False
2026-01-29 06:50:00,229.4,0.181,41.3,0.21,False
2026-01-29 07:00:00,229.4,0.181,41.3,0.21,False
2026-01-29 07:10:00,229.4,0.181,41.3,0.21,False
2026-01-29 07:20:00,229.4,0.181,41.3,0.21,False
2026-01-29 07:30:00,229.4,0.181,41.3,0.21,False
2026-01-29 07:40:00,229.4,0.181,41.3,0.21,False
2026-01-29 07:50:00,229.4,0.181,41.3,0.21,False
2026-01-29 08:00:00,229.4,0.181,41.3,0.21,False
2026-01-29 08:10:00,229.4,0.181,41.3,0.21,False
2026-01-29 08:20:00,229.4,0.181,41.3,0.21,False
2026-01-29 08:30:00,229.4,0.181,41.3,0.21,False
2026-01-29 08:40:00,229.4,0.181,41.3,0.21,False
2026-01-29 08:50:00,229.4,0.181,41.3,0.21,False
2026-01-29 09:00:00,229.4,0.181,41.3,0.21,False
2026-01-29 09:10:00,229.4,0.181,41.3,0.21,False
2026-01-29 09:20:00,229.4,0.181,41.3,0.21,False
2026-01-29 09:30:00,229.4,0.181,41.3,0.21,False
2026-01-29 09:40:00,229.4,0.181,41.3,0.21,False
2026-01-29 09:50:00,229.4,0.181,41.3,0.21,False
2026-01-29 10:00:00,229.4,0.181,41.3,0.21,False
2026-01-29 10:10:00,229.4,0.181,41.3,0.21,False
2026-01-29 10:20:00,229.4,0.181,41.3,0.21,False
2026-01-29 10:30:00,229.4,0.181,41.3,0.21,False
2026-01-29 10:40:00,229.4,0.181,41.3,0.21,False
2026-01-29 10:50:00,229.4,0.181,41.3,0.21,False
2026-01-29 11:00:00,229.4,0.181,41.3,0.21,False
2026-01-29 11:10:00,229.4,0.181,41.3,0.21,False
2026-01-29 11:20:00,229.4,0.181,41.3,0.21,False
2026-01-29 11:30:00,229.4,0.181,41.3,0.21,False
2026-01-29 11:40:00,229.4,0.181,41.3,0.21,False
2026-01-29 11:50:00,229.4,0.181,41.3,0.21,False
2026-01-29 12:00:00,229.4,0.181,41.3,0.21,False
2026-01-29 12:10:00,229.4,0.181,41.3,0.21,False
2026-01-29 12:20:00,229.4,0.181,41.3,0.21,False
2026-01-29 12:30:00,229.4,0.181,41.3,0.21,False
2026-01-29 12:40:00,229.4,0.181,41.3,0.21,False
2026-01-29 12:50:00,229.4,0.181,41.3,0.21,False
2026-01-29 13:00:00,229.4,0.181,41.3,0.21,False
2026-01-29 13:10:00,229.4,0.181,41.3,0.21,False
2026-01-29 13:20:00,229.4,0.181,41.3,0.21,False
2026-01-29 13:30:00,229.4,0.181,41.3,0.21,False
2026-01-29 13:40:00,229.4,0.181,41.3,0.21,False
2026-01-29 13:50:00,229.4,0.181,41.3,0.21,False
2026-01-29 14:00:00,229.4,0.181,41.3,0.21,False
2026-01-29 14:10:00,229.4,0.181,41.3,0.21,False
2026-01-29 14:20:00,229.4,0.181,41.3,0.21,False
2026-01-29 14:30:00,229.4,0.181,41.3,0.21,False
